Cartographie PMSI; ; 
Référentiel géographique : France par code géographique PMSI; ; 
Code;Libellé;Séjours PMSI MCO au lieu de résidence 2018
40320;SAMADET;N/A
40330;AMOU;N/A
40350;POUILLON;N/A
40360;POMAREZ;N/A
40370;RION-DES-LANDES;N/A
40380;GAMARDE-LES-BAINS;N/A
40390;SAINT-MARTIN-DE-SEIGNANX;N/A
40400;TARTAS;N/A
40410;PISSOS;N/A
40420;LABRIT;N/A
40430;SORE;N/A
40440;ONDRES;N/A
40460;SANGUINET;N/A
40465;PONTONX-SUR-L'ADOUR;N/A
40500;SAINT-SEVER;N/A
40510;SEIGNOSSE;N/A
40530;LABENNE;N/A
40600;BISCARROSSE;N/A
40630;SABRES;N/A
40700;HAGETMAU;N/A
40800;AIRE-SUR-L'ADOUR;N/A
40990;SAINT-PAUL-LÈS-DAX;N/A
40C01;VIELLE-SAINT-GIRONS/LÉON;N/A
40C02;VIEUX-BOUCAU-LES-BAINS/MOLIET;N/A
41000;BLOIS;13
41100;VENDÔME;N/A
41110;SAINT-AIGNAN;N/A
41130;SELLES-SUR-CHER;N/A
41140;NOYERS-SUR-CHER;N/A
41150;VEUZAIN-SUR-LOIRE;N/A
41160;BEAUCE LA ROMAINE;N/A
41170;MONDOUBLEAU;N/A
41190;VALENCISSE;N/A
41200;ROMORANTIN-LANTHENAY;N/A
41210;NEUNG-SUR-BEUVRON;N/A
41220;SAINT-LAURENT-NOUAN;N/A
41230;SOINGS-EN-SOLOGNE;N/A
41240;BEAUCE LA ROMAINE;N/A
41250;MONT-PRÈS-CHAMBORD;N/A
41260;LA CHAUSSÉE-SAINT-VICTOR;N/A
41270;DROUÉ;N/A
41290;OUCQUES LA NOUVELLE;N/A
41300;SALBRIS;N/A
41310;SAINT-AMAND-LONGPRÉ;N/A
41320;CHÂTRES-SUR-CHER;N/A
41330;FOSSÉ;N/A
41350;VINEUIL;N/A
41360;SAVIGNY-SUR-BRAYE;N/A
41370;JOSNES;N/A
41400;LE CONTROIS-EN-SOLOGNE;N/A
41500;MER;N/A
41600;LAMOTTE-BEUVRON;N/A
41800;MONTOIRE-SUR-LE-LOIR;N/A
41C01;LE CONTROIS-EN-SOLOGNE;N/A
42110;FEURS;N/A
42120;LE COTEAU;N/A
42123;CORDELLE;N/A
42130;BOËN-SUR-LIGNON;N/A
42140;CHAZELLES-SUR-LYON;N/A
42150;LA RICAMARIE;N/A
42152;L'HORME;N/A
42153;RIORGES;N/A
42155;POUILLY-LES-NONAINS;N/A
42160;ANDRÉZIEUX-BOUTHÉON;N/A
42170;SAINT-JUST-SAINT-RAMBERT;N/A
42190;CHARLIEU;N/A
42210;MONTROND-LES-BAINS;N/A
42220;BOURG-ARGENTAL;N/A
42240;UNIEUX;N/A
42260;SAINT-GERMAIN-LAVAL;N/A
42270;SAINT-PRIEST-EN-JAREZ;N/A
42290;SORBIERS;N/A
42300;ROANNE;N/A
42310;LA PACAUDIÈRE;N/A
42320;LA GRAND-CROIX;N/A
42330;SAINT-GALMIER;N/A
42340;VEAUCHE;N/A
42350;LA TALAUDIÈRE;N/A
42360;PANISSIÈRES;N/A
42370;RENAISON;N/A
42380;SAINT-BONNET-LE-CHÂTEAU;N/A
42390;VILLARS;N/A
42400;SAINT-CHAMOND;N/A
42410;PÉLUSSIN;N/A
42420;LORETTE;N/A
42450;SURY-LE-COMTAL;N/A
42460;COUTOUVRE;N/A
42470;SAINT-SYMPHORIEN-DE-LAY;N/A
42480;LA FOUILLOUSE;N/A
42490;FRAISSES;N/A
42500;LE CHAMBON-FEUGEROLLES;N/A
42520;MACLAS;N/A
42530;SAINT-GENEST-LERPT;N/A
42550;USSON-EN-FOREZ;N/A
42560;BOISSET-SAINT-PRIEST;N/A
42570;SAINT-HÉAND;N/A
42580;L'ÉTRAT;N/A
42590;NEULISE;N/A
42600;MONTBRISON;N/A
42610;SAINT-ROMAIN-LE-PUY;N/A
42620;SAINT-MARTIN-D'ESTRÉAUX;N/A
42630;RÉGNY;N/A
42640;SAINT-ROMAIN-LA-MOTTE;N/A
42650;SAINT-JEAN-BONNEFONDS;N/A
42660;SAINT-GENEST-MALIFAUX;N/A
42670;BELMONT-DE-LA-LOIRE;N/A
42680;SAINT-MARCELLIN-EN-FOREZ;N/A
42700;FIRMINY;N/A
42720;POUILLY-SOUS-CHARLIEU;N/A
42750;SAINT-DENIS-DE-CABANNE;N/A
42780;VIOLAY;N/A
42800;RIVE-DE-GIER;N/A
42810;ROZIER-EN-DONZY;N/A
42820;AMBIERLE;N/A
42840;MONTAGNY;N/A
42940;SAINT-BONNET-LE-COURREAU;N/A
42C01;SAINT-PRIEST-LA-PRUGNE/SAINT-;N/A
42C02;SAINT-MARCEL-DE-FÉLINES/BALBI;N/A
42C03;SAINT-JUST-LA-PENDUE/CHIRASSI;N/A
42C04;SAINT-PAUL-EN-JAREZ/LA VALLA-;N/A
42C05;SAINT-GEORGES-EN-COUZAN/SAIL-;N/A
42C06;VÊTRE-SUR-ANZON/NOIRÉTABLE;N/A
42C07;SAINT-ÉTIENNE;N/A
43000;LE PUY-EN-VELAY;N/A
43100;BRIOUDE;N/A
43110;AUREC-SUR-LOIRE;N/A
43120;MONISTROL-SUR-LOIRE;N/A
43140;SAINT-DIDIER-EN-VELAY;N/A
43150;LE MONASTIER-SUR-GAZEILLE;N/A
43160;LA CHAISE-DIEU;N/A
43190;TENCE;N/A
43200;YSSINGEAUX;N/A
43210;BAS-EN-BASSET;N/A
43220;DUNIÈRES;N/A
43230;PAULHAGUET;N/A
43240;SAINT-JUST-MALMONT;N/A
43250;SAINTE-FLORINE;N/A
43260;LANTRIAC;N/A
43270;ALLÈGRE;N/A
43290;MONTFAUCON-EN-VELAY;N/A
43300;LANGEAC;N/A
43320;SANSSAC-L'ÉGLISE;N/A
43330;SAINT-FERRÉOL-D'AUROURE;N/A
43350;SAINT-PAULIEN;N/A
43360;VERGONGHEON;N/A
43370;CUSSAC-SUR-LOIRE;N/A
43380;VILLENEUVE-D'ALLIER;N/A
43400;LE CHAMBON-SUR-LIGNON;N/A
43410;LEMPDES-SUR-ALLAGNON;N/A
43450;BLESLE;N/A
43500;CRAPONNE-SUR-ARZON;N/A
43520;MAZET-SAINT-VOY;N/A
43590;BEAUZAC;N/A
43600;SAINTE-SIGOLÈNE;N/A
43620;SAINT-PAL-DE-MONS;N/A
43700;BRIVES-CHARENSAC;N/A
43750;VALS-PRÈS-LE-PUY;N/A
43770;CHADRAC;N/A
43800;ROSIÈRES;N/A
43C01;CHAMPAGNAC-LE-VIEUX/AUZON;N/A
43C02;SAINT-FRONT/FAY-SUR-LIGNON;N/A
43C04;COSTAROS/CAYRES;N/A
43C05;TIRANGES/SAINT-PIERRE-DU-CHAM;N/A
43C06;SAUGUES/SAINT-PRIVAT-D'ALLIER;N/A
43C07;PRADELLES/LANDOS;N/A
44000;NANTES;16
44110;CHÂTEAUBRIANT;N/A
44115;BASSE-GOULAINE;N/A
44116;VIEILLEVIGNE;N/A
44117;SAINT-ANDRÉ-DES-EAUX;N/A
44118;LA CHEVROLIÈRE;N/A
44119;TREILLIÈRES;N/A
44120;VERTOU;N/A
44130;BLAIN;N/A
44140;AIGREFEUILLE-SUR-MAINE;N/A
44150;ANCENIS-SAINT-GÉRÉON;N/A
44160;PONTCHÂTEAU;N/A
44170;NOZAY;N/A
44190;CLISSON;N/A
44210;PORNIC;N/A
44220;COUËRON;N/A
44230;SAINT-SÉBASTIEN-SUR-LOIRE;N/A
44240;LA CHAPELLE-SUR-ERDRE;N/A
44250;SAINT-BREVIN-LES-PINS;N/A
44260;SAVENAY;N/A
44270;MACHECOUL-SAINT-MÊME;N/A
44290;GUÉMENÉ-PENFAO;N/A
44310;SAINT-PHILBERT-DE-GRAND-LIEU;N/A
44330;VALLET;N/A
44340;BOUGUENAIS;N/A
44350;GUÉRANDE;N/A
44360;SAINT-ÉTIENNE-DE-MONTLUC;N/A
44370;LOIREAUXENCE;N/A
44380;PORNICHET;N/A
44390;NORT-SUR-ERDRE;N/A
44400;REZÉ;N/A
44410;HERBIGNAC;N/A
44420;LA TURBALLE;N/A
44430;LE LOROUX-BOTTEREAU;N/A
44440;JOUÉ-SUR-ERDRE;N/A
44450;SAINT-JULIEN-DE-CONCELLES;N/A
44460;SAINT-NICOLAS-DE-REDON;N/A
44470;CARQUEFOU;N/A
44480;DONGES;N/A
44490;LE CROISIC;N/A
44500;LA BAULE-ESCOUBLAC;N/A
44510;LE POULIGUEN;N/A
44520;MOISDON-LA-RIVIÈRE;N/A
44521;OUDON;N/A
44522;MÉSANGER;N/A
44530;SAINT-GILDAS-DES-BOIS;N/A
44540;VALLONS-DE-L'ERDRE;N/A
44550;MONTOIR-DE-BRETAGNE;N/A
44560;PAIMBOEUF;N/A
44570;TRIGNAC;N/A
44580;VILLENEUVE-EN-RETZ;N/A
44590;DERVAL;N/A
44600;SAINT-NAZAIRE;N/A
44610;INDRE;N/A
44620;LA MONTAGNE;N/A
44630;PLESSÉ;N/A
44640;SAINT-JEAN-DE-BOISEAU;N/A
44650;LEGÉ;N/A
44660;ROUGÉ;N/A
44670;SAINT-JULIEN-DE-VOUVANTES;N/A
44690;LA HAIE-FOUASSIÈRE;N/A
44700;ORVAULT;N/A
44710;PORT-SAINT-PÈRE;N/A
44720;SAINT-JOACHIM;N/A
44730;SAINT-MICHEL-CHEF-CHEF;N/A
44740;BATZ-SUR-MER;N/A
44750;CAMPBON;N/A
44760;LA BERNERIE-EN-RETZ;N/A
44770;LA PLAINE-SUR-MER;N/A
44780;MISSILLAC;N/A
44800;SAINT-HERBLAIN;N/A
44810;HÉRIC;N/A
44830;BOUAYE;N/A
44840;LES SORINIÈRES;N/A
44850;LIGNÉ;N/A
44860;PONT-SAINT-MARTIN;N/A
44880;SAUTRON;N/A
44980;SAINTE-LUCE-SUR-LOIRE;N/A
44C01;CHAUMES-EN-RETZ;N/A
45000;ORLÉANS;45
45110;CHÂTEAUNEUF-SUR-LOIRE;N/A
45120;CHÂLETTE-SUR-LOING;39
45130;MEUNG-SUR-LOIRE;N/A
45140;SAINT-JEAN-DE-LA-RUELLE;12
45150;JARGEAU;N/A
45160;OLIVET;N/A
45170;NEUVILLE-AUX-BOIS;N/A
45190;BEAUGENCY;N/A
45200;MONTARGIS;31
45210;FERRIÈRES-EN-GÂTINAIS;31
45220;CHÂTEAU-RENARD;20
45230;CHÂTILLON-COLIGNY;N/A
45240;LA FERTÉ-SAINT-AUBIN;N/A
45250;BRIARE;N/A
45260;LORRIS;N/A
45270;BELLEGARDE;N/A
45290;NOGENT-SUR-VERNISSON;N/A
45300;PITHIVIERS;48
45310;PATAY;N/A
45320;COURTENAY;N/A
45330;LE MALESHERBOIS;19
45340;BEAUNE-LA-ROLANDE;13
45360;CHÂTILLON-SUR-LOIRE;N/A
45370;CLÉRY-SAINT-ANDRÉ;14
45380;LA CHAPELLE-SAINT-MESMIN;N/A
45390;PUISEAUX;13
45400;FLEURY-LES-AUBRAIS;13
45410;ARTENAY;N/A
45420;BONNY-SUR-LOIRE;N/A
45430;CHÉCY;N/A
45450;FAY-AUX-LOGES;N/A
45460;LES BORDES;N/A
45470;TRAÎNOU;N/A
45480;BAZOCHES-LES-GALLERANDES;17
45490;CORBEILLES;N/A
45500;GIEN;21
45510;TIGY;N/A
45520;CHEVILLY;N/A
45530;VITRY-AUX-LOGES;N/A
45550;SAINT-DENIS-DE-L'HÔTEL;N/A
45560;SAINT-DENIS-EN-VAL;N/A
45570;OUZOUER-SUR-LOIRE;N/A
45590;SAINT-CYR-EN-VAL;N/A
45600;SULLY-SUR-LOIRE;N/A
45620;CERDON;N/A
45630;BEAULIEU-SUR-LOIRE;N/A
45640;SANDILLON;N/A
45650;SAINT-JEAN-LE-BLANC;N/A
45680;DORDIVES;18
45700;VILLEMANDEUR;29
45720;COULLONS;N/A
45730;SAINT-BENOÎT-SUR-LOIRE;N/A
45740;LAILLY-EN-VAL;N/A
45750;SAINT-PRYVÉ-SAINT-MESMIN;N/A
45760;BOIGNY-SUR-BIONNE;N/A
45770;SARAN;N/A
45800;SAINT-JEAN-DE-BRAYE;N/A
46000;CAHORS;N/A
46090;PRADINES;N/A
46100;FIGEAC;N/A
46110;VAYRAC;N/A
46120;LACAPELLE-MARIVAL;N/A
46130;BIARS-SUR-CÈRE;N/A
46140;LUZECH;N/A
46150;CATUS;N/A
46160;CAJARC;N/A
46170;CASTELNAU MONTRATIER-SAINTE A;N/A
46190;SOUSCEYRAC-EN-QUERCY;N/A
46200;SOUILLAC;N/A
46210;LATRONQUIÈRE;N/A
46220;PRAYSSAC;N/A
46230;LALBENQUE;N/A
46250;CAZALS;N/A
46260;LIMOGNE-EN-QUERCY;N/A
46270;BAGNAC-SUR-CÉLÉ;N/A
46300;GOURDON;N/A
46310;SAINT-GERMAIN-DU-BEL-AIR;N/A
46320;LIVERNON;N/A
46330;SAINT GÉRY-VERS;N/A
46340;SALVIAC;N/A
46350;PAYRAC;N/A
46400;SAINT-CÉRÉ;N/A
46500;GRAMAT;N/A
46600;MARTEL;N/A
46700;PUY-L'ÉVÊQUE;N/A
46800;MONTCUQ-EN-QUERCY-BLANC;N/A
46C01;LES PECHS DU VERS/COEUR DE CA;N/A
47000;AGEN;N/A
47110;SAINTE-LIVRADE-SUR-LOT;N/A
47120;DURAS;N/A
47130;PORT-SAINTE-MARIE;N/A
47140;PENNE-D'AGENAIS;N/A
47150;MONFLANQUIN;N/A
47160;DAMAZAN;N/A
47170;MÉZIN;N/A
47180;SAINTE-BAZEILLE;N/A
47190;AIGUILLON;N/A
47200;MARMANDE;N/A
47210;VILLERÉAL;N/A
47220;ASTAFFORT;N/A
47230;LAVARDAC;N/A
47240;BON-ENCONTRE;N/A
47250;COCUMONT;N/A
47260;CASTELMORON-SUR-LOT;N/A
47270;PUYMIROL;N/A
47290;CANCON;N/A
47300;VILLENEUVE-SUR-LOT;N/A
47310;BRAX;N/A
47320;CLAIRAC;N/A
47330;CASTILLONNÈS;N/A
47340;LAROQUE-TIMBAUT;N/A
47350;SEYCHES;N/A
47360;PRAYSSAS;N/A
47370;TOURNON-D'AGENAIS;N/A
47380;MONCLAR;N/A
47390;LAYRAC;N/A
47400;TONNEINS;N/A
47410;LAUZUN;N/A
47420;HOUEILLÈS;N/A
47430;LE MAS-D'AGENAIS;N/A
47440;CASSENEUIL;N/A
47450;COLAYRAC-SAINT-CIRQ;N/A
47470;BEAUVILLE;N/A
47480;PONT-DU-CASSE;N/A
47500;FUMEL;N/A
47510;FOULAYRONNES;N/A
47520;LE PASSAGE;N/A
47550;BOÉ;N/A
47600;NÉRAC;N/A
47700;CASTELJALOUX;N/A
47800;MIRAMONT-DE-GUYENNE;N/A
48000;MENDE;N/A
48100;MARVEJOLS;N/A
48120;SAINT-ALBAN-SUR-LIMAGNOLE;N/A
48130;PEYRE EN AUBRAC;N/A
48140;LE MALZIEU-VILLE;N/A
48150;MEYRUEIS;N/A
48160;LE COLLET-DE-DÈZE;N/A
48170;MONT LOZÈRE ET GOULET;N/A
48190;MONT LOZÈRE ET GOULET;N/A
48200;SAINT-CHÉLY-D'APCHER;N/A
48230;CHANAC;N/A
48340;SAINT-GERMAIN-DU-TEIL;N/A
48400;FLORAC TROIS RIVIÈRES;N/A
48500;LA CANOURGUE;N/A
48600;GRANDRIEU;N/A
48700;MONTS-DE-RANDON;N/A
48800;VILLEFORT;N/A
48C01;PRINSUÉJOLS-MALBOUZON/NASBINA;N/A
48C02;SAINT-PRIVAT-DE-VALLONGUE/PON;N/A
48C03;SAINTE-CROIX-VALLÉE-FRANÇAISE;N/A
48C04;MASSEGROS CAUSSES GORGES/GORG;N/A
48C05;MONT LOZÈRE ET GOULET/LANGOGN;N/A
49000;ANGERS;N/A
49080;BOUCHEMAINE;N/A
49122;LE MAY-SUR-ÈVRE;N/A
49123;INGRANDES-LE FRESNE SUR LOIRE;N/A
49124;SAINT-BARTHÉLEMY-D'ANJOU;N/A
49125;TIERCÉ;N/A
49130;LES PONTS-DE-CÉ;N/A
49150;BAUGÉ-EN-ANJOU;N/A
49240;AVRILLÉ;N/A
49280;LA SÉGUINIÈRE;N/A
49300;CHOLET;N/A
49330;LES HAUTS-D'ANJOU;N/A
49340;TRÉMENTINES;N/A
49360;MAULÉVRIER;N/A
49390;NOYANT-VILLAGES;N/A
49430;DURTAL;N/A
49460;MONTREUIL-JUIGNÉ;N/A
49480;VERRIÈRES-EN-ANJOU;N/A
49490;NOYANT-VILLAGES;N/A
49590;FONTEVRAUD-L'ABBAYE;N/A
49640;MORANNES SUR SARTHE-DAUMERAY;N/A
49650;ALLONNES;N/A
49680;VIVY;N/A
49690;CORON;N/A
49700;DOUÉ-EN-ANJOU;N/A
49730;VARENNES-SUR-LOIRE;N/A
49740;LA ROMAGNE;N/A
49770;LONGUENÉE-EN-ANJOU;N/A
49C03;LYS-HAUT-LAYON/BELLEVIGNE-EN-;N/A
49C04;SÈVREMOINE/ORÉE D'ANJOU/BEAUP;N/A
49C05;SAUMUR/MONTREUIL-BELLAY;N/A
49C06;VAL-DU-LAYON/LYS-HAUT-LAYON/C;16
49C07;MÛRS-ERIGNÉ/BRISSAC LOIRE AUB;N/A
49C08;VAL D'ERDRE-AUXENCE/LONGUENÉE;N/A
49C09;MAUGES-SUR-LOIRE;N/A
49C10;SEGRÉ-EN-ANJOU BLEU/OMBRÉE D';N/A
49C11;GENNES-VAL-DE-LOIRE;N/A
49C12;SAINT-GEORGES-SUR-LOIRE/BEAUC;N/A
49C13;LOIRE-AUTHION;N/A
50000;SAINT-LÔ;N/A
50140;MORTAIN-BOCAGE;N/A
50150;SOURDEVAL;N/A
50160;TORIGNY-LES-VILLES;N/A
50170;PONTORSON;N/A
50180;AGNEAUX;N/A
50190;PÉRIERS;N/A
50200;COUTANCES;N/A
50210;QUETTREVILLE-SUR-SIENNE;N/A
50220;DUCEY-LES CHÉRIS;N/A
50230;AGON-COUTAINVILLE;N/A
50240;SAINT-JAMES;N/A
50250;LA HAYE;N/A
50260;BRICQUEBEC-EN-COTENTIN;N/A
50270;BARNEVILLE-CARTERET;N/A
50290;BRÉHAL;N/A
50300;AVRANCHES;N/A
50310;MONTEBOURG;N/A
50320;SAINT-JEAN-DES-CHAMPS;N/A
50330;SAINT-PIERRE-ÉGLISE;N/A
50340;LES PIEUX;N/A
50350;DONVILLE-LES-BAINS;N/A
50360;PICAUVILLE;N/A
50370;BRÉCEY;N/A
50380;SAINT-PAIR-SUR-MER;N/A
50390;SAINT-SAUVEUR-LE-VICOMTE;N/A
50400;GRANVILLE;N/A
50410;PERCY-EN-NORMANDIE;N/A
50420;CONDÉ-SUR-VIRE;N/A
50430;LESSAY;N/A
50450;GAVRAY-SUR-SIENNE;N/A
50480;CARENTAN-LES-MARAIS;N/A
50490;SAINT-SAUVEUR-VILLAGES;N/A
50500;CARENTAN-LES-MARAIS;N/A
50510;CÉRENCES;N/A
50520;JUVIGNY LES VALLÉES;N/A
50530;SARTILLY-BAIE-BOCAGE;N/A
50540;ISIGNY-LE-BUAT;N/A
50550;SAINT-VAAST-LA-HOUGUE;N/A
50560;GOUVILLE-SUR-MER;N/A
50570;MARIGNY-LE-LOZON;N/A
50580;LA HAYE;N/A
50590;MONTMARTIN-SUR-MER;N/A
50620;CARENTAN-LES-MARAIS;N/A
50630;QUETTEHOU;N/A
50640;LE TEILLEUL;N/A
50660;QUETTREVILLE-SUR-SIENNE;N/A
50670;COULOUVRAY-BOISBENÂTRE;N/A
50680;CERISY-LA-FORÊT;N/A
50690;LA HAGUE;N/A
50700;VALOGNES;N/A
50710;CRÉANCES;N/A
50720;BARENTON;N/A
50760;RÉVILLE;N/A
50770;PIROU;N/A
50800;VILLEDIEU-LES-POÊLES-ROUFFIGN;N/A
50810;SAINT-JEAN-D'ELLE;N/A
50840;FERMANVILLE;N/A
50850;GER;N/A
50870;TIREPIED-SUR-SÉE;N/A
50880;PONT-HÉBERT;N/A
50890;CONDÉ-SUR-VIRE;N/A
50C01;MOYON VILLAGES/BOURGVALLÉES;N/A
50C02;JULLOUVILLE/CAROLLES;N/A
50C03;SAINT-HILAIRE-DU-HARCOUËT;N/A
50C04;LA HAGUE/CHERBOURG-EN-COTENTI;N/A
51000;CHÂLONS-EN-CHAMPAGNE;N/A
51100;REIMS;47
51110;WARMERIVILLE;N/A
51120;SÉZANNE;N/A
51130;BLANCS-COTEAUX;N/A
51140;MUIZON;N/A
51150;A¾-CHAMPAGNE;N/A
51160;A¾-CHAMPAGNE;N/A
51170;FISMES;N/A
51190;BLANCS-COTEAUX;N/A
51200;ÉPERNAY;N/A
51210;MONTMIRAIL;N/A
51220;CORMICY;N/A
51230;FÈRE-CHAMPENOISE;N/A
51240;POGNY;N/A
51250;SERMAIZE-LES-BAINS;N/A
51260;SAINT-JUST-SAUVAGE;N/A
51270;MONTMORT-LUCY;N/A
51290;SAINT-REMY-EN-BOUZEMONT-SAINT;N/A
51300;VITRY-LE-FRANÇOIS;N/A
51310;ESTERNAY;N/A
51320;SOMMESOUS;N/A
51330;GIVRY-EN-ARGONNE;N/A
51340;PARGNY-SUR-SAULX;N/A
51350;CORMONTREUIL;N/A
51360;VERZENAY;N/A
51370;SAINT-BRICE-COURCELLES;N/A
51380;VERZY;N/A
51390;GUEUX;N/A
51400;MOURMELON-LE-GRAND;N/A
51420;WITRY-LÈS-REIMS;N/A
51430;TINQUEUX;N/A
51450;BÉTHENY;11
51460;COURTISOLS;N/A
51470;SAINT-MEMMIE;N/A
51480;DAMERY;N/A
51490;PONTFAVERGER-MORONVILLIERS;N/A
51500;TAISSY;N/A
51510;FAGNIÈRES;N/A
51520;SARRY;N/A
51530;MAGENTA;N/A
51600;SUIPPES;N/A
51700;DORMANS;N/A
51800;SAINTE-MENEHOULD;N/A
52000;CHAUMONT;N/A
52100;SAINT-DIZIER;N/A
52110;DOULEVANT-LE-CHÂTEAU;N/A
52120;CHÂTEAUVILLAIN;N/A
52130;WASSY;N/A
52150;BOURMONT-ENTRE-MEUSE-ET-MOUZO;N/A
52160;AUBERIVE;N/A
52170;BAYARD-SUR-MARNE;N/A
52190;LE MONTSAUGEONNAIS;N/A
52200;LANGRES;N/A
52210;ARC-EN-BARROIS;N/A
52220;LA PORTE DU DER;N/A
52230;POISSONS;N/A
52250;LONGEAU-PERCEY;N/A
52260;ROLAMPONT;N/A
52270;DOULAINCOURT-SAUCOURT;N/A
52290;ÉCLARON-BRAUCOURT-SAINTE-LIVI;N/A
52300;JOINVILLE;N/A
52310;BOLOGNE;N/A
52320;FRONCLES;N/A
52340;BIESLES;N/A
52360;NEUILLY-L'ÉVÊQUE;N/A
52400;BOURBONNE-LES-BAINS;N/A
52410;EURVILLE-BIENVILLE;N/A
52500;FAYL-BILLOT;N/A
52600;CHALINDREY;N/A
52700;ANDELOT-BLANCHEVILLE;N/A
52800;NOGENT;N/A
52C01;MARANVILLE/COLOMBEY LES DEUX;N/A
52C02;VAL-DE-MEUSE;N/A
53000;LAVAL;N/A
53100;MAYENNE;N/A
53110;LASSAY-LES-CHÂTEAUX;N/A
53120;GORRON;N/A
53140;PRÉ-EN-PAIL-SAINT-SAMSON;N/A
53150;ÉVRON;N/A
53160;BAIS;N/A
53170;MESLAY-DU-MAINE;N/A
53190;FOUGEROLLES-DU-PLESSIS;N/A
53200;CHÂTEAU-GONTIER-SUR-MAYENNE;N/A
53210;ARGENTRÉ;N/A
53220;LARCHAMP;N/A
53230;COSSÉ-LE-VIVIEN;N/A
53240;ANDOUILLÉ;N/A
53250;JAVRON-LES-CHAPELLES;N/A
53260;ENTRAMMES;N/A
53270;SAINTE-SUZANNE-ET-CHAMMES;N/A
53290;SAINT-DENIS-D'ANJOU;N/A
53300;AMBRIÈRES-LES-VALLÉES;N/A
53320;LOIRON-RUILLÉ;N/A
53340;VAL-DU-MAINE;N/A
53350;BALLOTS;N/A
53360;QUELAINES-SAINT-GAULT;N/A
53370;SAINT-PIERRE-DES-NIDS;N/A
53380;JUVIGNÉ;N/A
53390;SAINT-AIGNAN-SUR-ROË;N/A
53400;CRAON;N/A
53410;SAINT-PIERRE-LA-COUR;N/A
53420;CHAILLAND;N/A
53440;ARON;N/A
53470;MARTIGNÉ-SUR-MAYENNE;N/A
53480;VAIGES;N/A
53500;ERNÉE;N/A
53540;CUILLÉ;N/A
53600;ÉVRON;N/A
53640;LE HORPS;N/A
53700;VILLAINES-LA-JUHEL;N/A
53800;RENAZÉ;N/A
53810;CHANGÉ;N/A
53940;SAINT-BERTHEVIN;N/A
53950;LOUVERNÉ;N/A
53960;BONCHAMP-LÈS-LAVAL;N/A
53970;L'HUISSERIE;N/A
54000;NANCY;N/A
54110;DOMBASLE-SUR-MEURTHE;N/A
54112;VANNES-LE-CHÂTEL;N/A
54113;BLÉNOD-LÈS-TOUL;N/A
54115;FAVIÈRES;N/A
54119;DOMGERMAIN;N/A
54120;BACCARAT;N/A
54130;SAINT-MAX;N/A
54135;MEXY;N/A
54136;BOUXIÈRES-AUX-DAMES;N/A
54140;JARVILLE-LA-MALGRANGE;N/A
54150;VAL DE BRIEY;N/A
54170;COLOMBEY-LES-BELLES;N/A
54180;HEILLECOURT;N/A
54190;VILLERUPT;N/A
54200;TOUL;N/A
54210;SAINT-NICOLAS-DE-PORT;N/A
54220;MALZÉVILLE;N/A
54230;NEUVES-MAISONS;N/A
54240;JOEUF;N/A
54250;CHAMPIGNEULLES;N/A
54260;LONGUYON;N/A
54270;ESSEY-LÈS-NANCY;N/A
54280;SEICHAMPS;N/A
54290;BAYON;N/A
54300;LUNÉVILLE;N/A
54310;HOMÉCOURT;N/A
54320;MAXÉVILLE;N/A
54330;VÉZELISE;N/A
54340;POMPEY;N/A
54350;MONT-SAINT-MARTIN;N/A
54360;BLAINVILLE-SUR-L'EAU;N/A
54370;EINVILLE-AU-JARD;N/A
54380;DIEULOUARD;N/A
54385;DOMÈVRE-EN-HAYE;N/A
54390;FROUARD;N/A
54400;LONGWY;N/A
54410;LANEUVEVILLE-DEVANT-NANCY;N/A
54420;SAULXURES-LÈS-NANCY;N/A
54425;PULNOY;N/A
54430;RÉHON;N/A
54440;HERSERANGE;N/A
54450;BLÂMONT;N/A
54460;LIVERDUN;N/A
54470;THIAUCOURT-REGNIÉVILLE;N/A
54480;CIREY-SUR-VEZOUZE;N/A
54490;PIENNES;N/A
54500;VANDOEUVRE-LÈS-NANCY;N/A
54510;TOMBLAINE;N/A
54520;LAXOU;N/A
54540;BADONVILLER;N/A
54560;AUDUN-LE-ROMAN;N/A
54570;FOUG;N/A
54580;AUBOUÉ;N/A
54590;HUSSIGNY-GODBRANGE;N/A
54600;VILLERS-LÈS-NANCY;N/A
54620;PIERREPONT;N/A
54630;RICHARDMÉNIL;N/A
54640;TUCQUEGNIEUX;N/A
54650;SAULNES;N/A
54660;MOUTIERS;N/A
54670;CUSTINES;N/A
54680;CRUSNES;N/A
54690;LAY-SAINT-CHRISTOPHE;N/A
54700;PONT-À-MOUSSON;N/A
54710;LUDRES;N/A
54720;LEXY;N/A
54730;GORCY;N/A
54740;BENNEY;N/A
54750;TRIEUX;N/A
54760;FAULX;N/A
54770;BOUXIÈRES-AUX-CHÊNES;N/A
54780;GIRAUMONT;N/A
54800;JARNY;N/A
54810;LONGLAVILLE;N/A
54820;MARBACHE;N/A
54840;GONDREVILLE;N/A
54850;MESSEIN;N/A
54860;HAUCOURT-MOULAINE;N/A
54870;UGNY;N/A
54880;THIL;N/A
54890;CHAMBLEY-BUSSIÈRES;N/A
54910;VALLEROY;N/A
54920;VILLERS-LA-MONTAGNE;N/A
54940;BELLEVILLE;N/A
54950;SAINT-CLÉMENT;N/A
54960;MERCY-LE-BAS;N/A
54980;BATILLY;N/A
